"import_batch_id","imported_at","exported_at","record_type","project_name","apps_script_id","script_id","script_file_name","module_family","detected_version","function_name","function_visibility","function_prefix","line_number","dependency_type","dependency_target","severity","security_flag","file_path","file_size_bytes","line_count","char_count","hash_sha256","public_function_count","internal_function_count","total_function_count","risk_hit_count","has_mvpqaic_reference","has_network_logic","has_bigquery_logic","has_drive_logic","has_properties_logic","has_trigger_logic","has_delete_or_clear_risk","calls_spreadsheet","calls_urlfetch","calls_bigquery","calls_trigger","calls_properties","calls_drive","writes_sheet_likely","network_flags","bigquery_flags","ingestion_flags","trigger_flags","secret_flags","drive_flags","raw_key","raw_value","notes","created_at","updated_at"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_03_import_csv_seeds","mvpqaic_03_import_csv_seeds.js","IMPORT_SEEDS","MVP_QAIC_APPS_SCRIPT_P0B_0.2.2","","","","23","","","MEDIUM","RISK_PATTERN","mvpqaic_03_import_csv_seeds.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","const folder = DriveApp.getFolderById(resolvedFolderId);","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_03_import_csv_seeds","mvpqaic_03_import_csv_seeds.js","IMPORT_SEEDS","MVP_QAIC_APPS_SCRIPT_P0B_0.2.2","","","","51","","","MEDIUM","RISK_PATTERN","mvpqaic_03_import_csv_seeds.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","sheet.clearContents();","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_03_import_csv_seeds","mvpqaic_03_import_csv_seeds.js","IMPORT_SEEDS","MVP_QAIC_APPS_SCRIPT_P0B_0.2.2","","","","52","","","MEDIUM","RISK_PATTERN","mvpqaic_03_import_csv_seeds.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","sheet.getRange(1,1,output.length,spec.headers.length).setValues(output);","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","SCRIPT_INVENTORY","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","","","","","","","MEDIUM","","mvpqaic_04_p0b2_expansion.js","15112","537","15095","e5889e0f93726637ee773cf03c94647f6dde9aa6786b81a82541ddf5edc8bd4a","19","0","19","7","YES","NO","YES","YES","NO","NO","YES","YES","NO","YES","NO","NO","YES","YES","","BigQuery detected","","","","DriveApp detected","","","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_ExtendSpecs_P0B2_","PUBLIC","MVPQAIC","41","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","41","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_Setup_P0B2","PUBLIC","MVPQAIC","82","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","82","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_Import_P0B2_CSVs","PUBLIC","MVPQAIC","130","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","130","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_RunImportP0B2","PUBLIC","MVPQAIC","171","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","171","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_Install_P0B2","PUBLIC","MVPQAIC","181","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","181","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_UpsertSingleCsv_P0B2_","PUBLIC","MVPQAIC","200","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","200","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_Format_All_P0B2","PUBLIC","MVPQAIC","286","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","286","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_P0B2_Status","PUBLIC","MVPQAIC","304","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","304","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_GetPrompt","PUBLIC","MVPQAIC","339","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","339","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_GetOutputTemplate","PUBLIC","MVPQAIC","352","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","352","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_GetDataRequirements","PUBLIC","MVPQAIC","364","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","364","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_ResolveP0B2CsvFolderId_","PUBLIC","MVPQAIC","376","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","376","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_SetConfigSafe_P0B2_","PUBLIC","MVPQAIC","392","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","392","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_GetConfigSafe_P0B2_","PUBLIC","MVPQAIC","419","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","419","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_GetByIdOrSearch_P0B2_","PUBLIC","MVPQAIC","438","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","438","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_FilterTable_P0B2_","PUBLIC","MVPQAIC","463","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","463","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_ReadTable_P0B2_","PUBLIC","MVPQAIC","478","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","478","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_ProjectRows_P0B2_","PUBLIC","MVPQAIC","510","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","510","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","MVPQAIC_Normalize_P0B2_","PUBLIC","MVPQAIC","529","","","INFO","","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","529","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","","","","17","","","MEDIUM","RISK_PATTERN","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","* - No BigQuery / Cloud Run.","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","","","","138","","","MEDIUM","RISK_PATTERN","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","var folder = DriveApp.getFolderById(resolvedFolderId);","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","","","","198","","","MEDIUM","RISK_PATTERN","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","* - Avoids row-by-row setValues calls.","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","","","","273","","","MEDIUM","RISK_PATTERN","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","sheet.clearContents();","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","","","","274","","","MEDIUM","RISK_PATTERN","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","sheet.getRange(1, 1, output.length, spec.headers.length).setValues(output);","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","","","","402","","","MEDIUM","RISK_PATTERN","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","sheet.getRange(1, 1, 1, 4).setValues([['key', 'value', 'description', 'updated_at']]);","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","RISK_HIT","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_04_p0b2_expansion","mvpqaic_04_p0b2_expansion.js","QAIC_BRIDGE","MVP_QAIC_P0B2_KB_EXPANSION_0.2.4_HOTFIX_IMPORT_DEFAULT_FOLDER_SAFE","","","","408","","","MEDIUM","RISK_PATTERN","mvpqaic_04_p0b2_expansion.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","risk_line_text","sheet.getRange(r + 1, 2, 1, 3).setValues([[value, description || '', new Date().toISOString()]]);","Review required before cleanup/delete.","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","SCRIPT_INVENTORY","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_05_p0b3_institutional_readiness","mvpqaic_05_p0b3_institutional_readiness.js","QAIC_BRIDGE","MVP_QAIC_P0B3_INSTITUTIONAL_READINESS_0.2.5","","","","","","","MEDIUM","","mvpqaic_05_p0b3_institutional_readiness.js","16322","534","16300","89b3a3154c9d0cfe9a6723f621fd05b8abfc0d8226f5c1327099c60d9127485a","19","0","19","8","YES","NO","YES","YES","NO","NO","YES","YES","NO","YES","NO","NO","YES","YES","","BigQuery detected","","","","DriveApp detected","","","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_05_p0b3_institutional_readiness","mvpqaic_05_p0b3_institutional_readiness.js","QAIC_BRIDGE","MVP_QAIC_P0B3_INSTITUTIONAL_READINESS_0.2.5","MVPQAIC_ExtendSpecs_P0B3_","PUBLIC","MVPQAIC","35","","","INFO","","mvpqaic_05_p0b3_institutional_readiness.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","35","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_05_p0b3_institutional_readiness","mvpqaic_05_p0b3_institutional_readiness.js","QAIC_BRIDGE","MVP_QAIC_P0B3_INSTITUTIONAL_READINESS_0.2.5","MVPQAIC_Setup_P0B3","PUBLIC","MVPQAIC","128","","","INFO","","mvpqaic_05_p0b3_institutional_readiness.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","128","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_05_p0b3_institutional_readiness","mvpqaic_05_p0b3_institutional_readiness.js","QAIC_BRIDGE","MVP_QAIC_P0B3_INSTITUTIONAL_READINESS_0.2.5","MVPQAIC_Import_P0B3_CSVs","PUBLIC","MVPQAIC","165","","","INFO","","mvpqaic_05_p0b3_institutional_readiness.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","165","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_05_p0b3_institutional_readiness","mvpqaic_05_p0b3_institutional_readiness.js","QAIC_BRIDGE","MVP_QAIC_P0B3_INSTITUTIONAL_READINESS_0.2.5","MVPQAIC_RunImportP0B3","PUBLIC","MVPQAIC","202","","","INFO","","mvpqaic_05_p0b3_institutional_readiness.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","202","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
