"item_id","root_id","relative_path","filename","doc_class","proposed_action","legitimacy_status","freshness_status","archive_allowed"
"ITEM-000191","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P114_GEM_PROMPT_RUNNER_PACK_COPY_PASTE_AND_JSON_CONTRACT_20260622_124512\P114_RUNNER_CONTRACT.json","P114_RUNNER_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000195","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P115_MODULE_MIGRATION_INVENTORY_APPS_SCRIPT_TO_PYTHON_20260622_130037\P115_MIGRATION_BOUNDARY_CONTRACT.json","P115_MIGRATION_BOUNDARY_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000200","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P115_MODULE_MIGRATION_INVENTORY_20260622_131544\P115_MIGRATION_BOUNDARY_CONTRACT.json","P115_MIGRATION_BOUNDARY_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000205","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P116_GEM_PROMPT_RUNTIME_MINI_CLI_20260622_132029\P116_RUNTIME_CONTRACT.json","P116_RUNTIME_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000207","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830\P117_USABILITY_CONTRACT.json","P117_USABILITY_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000217","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830\P117_SAMPLE_RUNTIME_PACK_PASTED_TEXT\P116_RUNTIME_CONTRACT.json","P116_RUNTIME_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000219","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524\P118_DAILY_CONTRACT.json","P118_DAILY_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000228","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524\P118_RUNTIME_PACK\P116_RUNTIME_CONTRACT.json","P116_RUNTIME_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000233","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P119_GEM_RESPONSE_CAPTURE_REVIEW_QUEUE_20260622_134432\P119_CAPTURE_CONTRACT.json","P119_CAPTURE_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000239","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P119_GEM_RESPONSE_CAPTURE_REVIEW_QUEUE_20260622_140404\P119_CAPTURE_CONTRACT.json","P119_CAPTURE_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000245","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P120_GEM_RESPONSE_DECISION_JOURNAL_BRIDGE_20260622_140755\P120_BRIDGE_CONTRACT.json","P120_BRIDGE_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000249","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950\P121_E2E_SMOKE_CONTRACT.json","P121_E2E_SMOKE_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000251","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950\P121_STEP_P118_DAILY_SHORTCUT\P118_DAILY_CONTRACT.json","P118_DAILY_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000260","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950\P121_STEP_P118_DAILY_SHORTCUT\P118_RUNTIME_PACK\P116_RUNTIME_CONTRACT.json","P116_RUNTIME_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000265","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950\P121_STEP_P119_RESPONSE_CAPTURE_QUEUE\P119_CAPTURE_CONTRACT.json","P119_CAPTURE_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000271","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950\P121_STEP_P120_DECISION_JOURNAL_BRIDGE\P120_BRIDGE_CONTRACT.json","P120_BRIDGE_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000274","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P122_GEM_LOOP_OPERATOR_HANDOFF_STOP_PACK_20260622_145420\P122_OPERATOR_HANDOFF_CONTRACT.json","P122_OPERATOR_HANDOFF_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000281","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\P123_FINAL_DOCS_MANIFEST.json","P123_FINAL_DOCS_MANIFEST.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000282","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\P123_FINAL_DOCS_REPORT.md","P123_FINAL_DOCS_REPORT.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000283","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\FINAL\MVP_QAIC_FINAL_OPERATING_CONTEXT.md","MVP_QAIC_FINAL_OPERATING_CONTEXT.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000284","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\FINAL\MVP_QAIC_FINAL_DOCS_INDEX.md","MVP_QAIC_FINAL_DOCS_INDEX.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000285","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\FINAL\📘 MVP_QAIC_FINAL_OPERATING_CONTEXT.md","📘 MVP_QAIC_FINAL_OPERATING_CONTEXT.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000286","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\FINAL\📚 MVP_QAIC_FINAL_DOCS_INDEX.md","📚 MVP_QAIC_FINAL_DOCS_INDEX.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000287","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\CDC\CDC_MVP_QAIC_OPERATIONAL_ROADMAP.md","CDC_MVP_QAIC_OPERATIONAL_ROADMAP.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000288","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\CDC\📘 CDC_MVP_QAIC_OPERATIONAL_ROADMAP.md","📘 CDC_MVP_QAIC_OPERATIONAL_ROADMAP.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000289","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\ROADMAP\ROADMAP_VISUAL_V0_1_TO_V1_0.md","ROADMAP_VISUAL_V0_1_TO_V1_0.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000290","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\ROADMAP\🗺️ ROADMAP_VISUAL_V0_1_TO_V1_0.md","🗺️ ROADMAP_VISUAL_V0_1_TO_V1_0.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000291","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\ARCHITECTURE\MVP_QAIC_FUSION_ARCHITECTURE_CORRECTIONS.md","MVP_QAIC_FUSION_ARCHITECTURE_CORRECTIONS.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000292","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\ARCHITECTURE\🧩 MVP_QAIC_FUSION_ARCHITECTURE_CORRECTIONS.md","🧩 MVP_QAIC_FUSION_ARCHITECTURE_CORRECTIONS.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000293","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\ARCHITECTURE\🧬 MVP_QAIC_FUSION_INITIALE_TO_P122_TRACE.md","🧬 MVP_QAIC_FUSION_INITIALE_TO_P122_TRACE.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000294","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\DRIVE_RANGEMENT\MVP_QAIC_DRIVE_RANGEMENT_FINAL.md","MVP_QAIC_DRIVE_RANGEMENT_FINAL.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000295","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\DRIVE_RANGEMENT\🗂️ MVP_QAIC_DRIVE_RANGEMENT_FINAL.md","🗂️ MVP_QAIC_DRIVE_RANGEMENT_FINAL.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000296","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\HANDOFF\MVP_QAIC_OPERATOR_HANDOFF_FINAL.md","MVP_QAIC_OPERATOR_HANDOFF_FINAL.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000297","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P123_FINAL_DOCS_CDC_ROADMAP_DRIVE_RANGEMENT_20260622_152114\01_DOCS_FINAL_COPY\HANDOFF\🤝 MVP_QAIC_OPERATOR_HANDOFF_FINAL.md","🤝 MVP_QAIC_OPERATOR_HANDOFF_FINAL.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000303","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P124_LOCAL_INPUT_HELPER_REAL_GEM_TEST_20260622_153328\P124_INPUT_HELPER_CONTRACT.json","P124_INPUT_HELPER_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000310","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P125_REAL_GEM_MANUAL_TEST_REVIEW_UX_20260622_154321\P125_REVIEW_CONTRACT.json","P125_REVIEW_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000317","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\LOCAL_TEST_FILLED_P124_REAL_GEM_20260622_155009\P124_INPUT_HELPER_CONTRACT.json","P124_INPUT_HELPER_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000324","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\LOCAL_TEST_P125_REVIEW_READY_20260622_155009\P125_REVIEW_CONTRACT.json","P125_REVIEW_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000334","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P127_OPERATOR_RUN_SHORTCUT_20260622_161241\P127_SHORTCUT_CONTRACT.json","P127_SHORTCUT_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000341","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P128_PROMPT_INPUT_IMAGE_CAPTURE_HUMAN_REVIEW_20260622_161704\P128_IMAGE_INPUT_CONTRACT.json","P128_IMAGE_INPUT_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000348","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P129_IMAGE_TO_PROMPT_MANUAL_TRANSCRIPTION_BRIDGE_20260622_162333\P129_BRIDGE_CONTRACT.json","P129_BRIDGE_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000355","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P129_R1_IMAGE_TO_PROMPT_MANUAL_TRANSCRIPTION_BRIDGE_20260622_163027\P129_BRIDGE_CONTRACT.json","P129_BRIDGE_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000362","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P130_OPERATOR_E2E_IMAGE_PROMPT_LOOP_20260622_164559\P130_E2E_CONTRACT.json","P130_E2E_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000371","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P130_OPERATOR_E2E_IMAGE_PROMPT_LOOP_20260622_164559\P130_P129_BRIDGE\P129_BRIDGE_CONTRACT.json","P129_BRIDGE_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000378","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P131_REAL_IMAGE_TRANSCRIPTION_OPERATOR_TEST_20260622_165234\P131_REAL_TEST_CONTRACT.json","P131_REAL_TEST_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000384","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P132_MULTIMODAL_GEM_IMAGE_PROMPT_USD_CONTRACT_20260622_171525\P132_GEM_MULTIMODAL_PORTFOLIO_PROMPT.md","P132_GEM_MULTIMODAL_PORTFOLIO_PROMPT.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000385","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P132_MULTIMODAL_GEM_IMAGE_PROMPT_USD_CONTRACT_20260622_171525\P132_EXPECTED_GEM_OUTPUT_SCHEMA.json","P132_EXPECTED_GEM_OUTPUT_SCHEMA.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000386","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P132_MULTIMODAL_GEM_IMAGE_PROMPT_USD_CONTRACT_20260622_171525\P132_COPY_PASTE_TEXT_OPTIONAL_TEMPLATE.md","P132_COPY_PASTE_TEXT_OPTIONAL_TEMPLATE.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000387","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P132_MULTIMODAL_GEM_IMAGE_PROMPT_USD_CONTRACT_20260622_171525\P132_IMAGE_ATTACHMENT_GUIDE.md","P132_IMAGE_ATTACHMENT_GUIDE.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000388","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P132_MULTIMODAL_GEM_IMAGE_PROMPT_USD_CONTRACT_20260622_171525\P132_RESPONSE_IMAGE_USAGE_GATE_CHECKLIST.csv","P132_RESPONSE_IMAGE_USAGE_GATE_CHECKLIST.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000389","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P132_MULTIMODAL_GEM_IMAGE_PROMPT_USD_CONTRACT_20260622_171525\P132_REFERENCE_PROMPTS_CORRECTION_PLAN.md","P132_REFERENCE_PROMPTS_CORRECTION_PLAN.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000390","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P132_MULTIMODAL_GEM_IMAGE_PROMPT_USD_CONTRACT_20260622_171525\P132_TODAY_FUNCTIONAL_RUNBOOK.md","P132_TODAY_FUNCTIONAL_RUNBOOK.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000391","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P132_MULTIMODAL_GEM_IMAGE_PROMPT_USD_CONTRACT_20260622_171525\P132_CONTRACT.json","P132_CONTRACT.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000392","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P132_MULTIMODAL_GEM_IMAGE_PROMPT_USD_CONTRACT_20260622_171525\P132_README.md","P132_README.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-000393","ROOT_01_MVP_QAIC_PY_DRIVE","05_EXPORTS\P132_MULTIMODAL_GEM_IMAGE_PROMPT_USD_CONTRACT_20260622_171525\P132_MANIFEST.json","P132_MANIFEST.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
